AD_HP_ID,CODE_FIR,VAL_LONG_RWY,UOM_LONG_RWY,CODE_ID,TXT_NAME,CODE_IATA,CODE_TYPE_MIL_OPS,GEO_LAT_ACCURACY,GEO_LONG_ACCURACY,VAL_ELEV,UOM_DIST_VER,VAL_MAG_VAR,VAL_MAG_YEAR,VAL_MAG_CHANGE_RATE,VAL_TRANSITION_ALT,UOM_TRANSITION_ALT,VAL_TRANSITION_LEVEL,UOM_TRANSITION_LEVEL,BUREAU_NAME,FLIGHT_RULE,PRIVATE_USE,IS_MODIFIED,IS_INTERNATIONAL,IS_TRANSITION_HEIGHT,TXT_RMK,
31632232-e57b-4eaa-9f85-150ac495dc68,ZWUQ,2500,M,ZWKN,布尔津/喀纳斯,KJI,CIV,N481321,E0865945,1196,M,4.7,,,3000,M,3600,M,新疆管理局,IFR-VFR,S，NS,N,N,N,,
4ebf1cb8-bd86-4b42-a53f-cec0a60a64dd,ZWUQ,3000,,ZWLK,巴里坤/大河,DHH,CIV,N434522,E0930817,1734,M,0.7,2022,-4′38″,4200,M,4800,M,新疆管理局,IFR-VFR,S，NS，G,N,N,N,,
870b482c-426b-499f-acec-ae64f0b976d5,ZWUQ,2300,M,ZWNL,新源/那拉提,NLT,CIV,N432554,E0832239,937,M,3.7,2021,1′21″,3000,M,3600,M,新疆管理局,IFR-VFR,S，NS，G,N,N,N,,
85660c30-fefe-450b-b6d0-ede623534ba9,ZWUQ,2800,M,ZWQT,奇台/江布拉克,JBK,CIV,N440958,E0893311,663,M,2.3,2021,,3000,M,3600,M,新疆管理局,IFR-VFR,S，NS，G,N,N,N,,
3d4c42a3-110c-4816-b677-6b7aaf6ab670,ZWUQ,2800,M,ZWRQ,若羌/楼兰,RQA,CIV,N385829,E0880030,895,M,1.8,2017,3′,3000,M,3600,M,新疆管理局,IFR-VFR,,N,N,N,无,
453368ad-e9e4-401e-8733-65445594c3a5,ZWUQ,3000,M,ZWSC,莎车/叶尔羌,QSZ,CIV,N381439,E0770325,1303,M,3.6,2021,,4200,M,4800,M,新疆管理局,IFR-VFR,,N,N,N,无,
37de0e1f-be9f-4baf-8d7a-83c155feaa3b,ZWUQ,3200,M,ZWSH,喀什/徕宁,KHG,MILEXT,N393233,E0760112,1380,M,4.1,2021,,3000,M,4800,M,新疆管理局,IFR-VFR,S，NS，G,Y,Y,Y,无,
bce240e0-0054-44f8-8386-9b45aea9c1e6,ZWUQ,2800,M,ZWTC,塔城/千泉,TCG,CIV,N464015,E0832045,613,M,4.8,2017,1″,3000,M,3600,M,新疆管理局,IFR-VFR,S，NS，G,N,N,N,无,
91b319e4-c0df-45dd-b4aa-de0d8c1f36b5,ZWUQ,3800,M,ZWTK,塔什库尔干/红其拉甫,HQL,MILEXT,N373941,E0751720,3258,M,3.6,2021,1′00″,7200,M,7800,M,新疆管理局,IFR-VFR,S,N,N,N,无,
9e101ac9-9de8-4f24-8f36-d750208c8913,ZWUQ,3200,M,ZWTL,吐鲁番/交河,TLQ,CIV,N430151,E0890556,282,M,1.9,2021,,3000,M,3600,M,新疆管理局,IFR-VFR,,N,N,N,无,
8a4a3ef4-bf1f-465e-84a0-bb8493a75b6a,ZWUQ,3800,M,ZWTN,和田/昆冈,HTN,MILEXT,N370218,E0795150,1447,M,2.5,2022,36″,2700,M,4800,M,新疆管理局,IFR-VFR,S，NS，G,N,Y,Y,无,
cbf92553-1c7f-4fba-beae-040c329473fe,ZWUQ,3000,M,ZWTS,图木舒克/唐王城,TWC,CIV,N395318,E0791404,1091,M,3.6,2023,,3000,M,3600,M,新疆管理局,IFR-VFR,S，NS，G,N,N,N,无,
804ad349-1340-4d08-a642-87f7c7f16b34,ZWUQ,3600,M,ZWWW,乌鲁木齐/天山,URC,CIV,N435426,E0872827,648,M,2.5,2024,-2′58″,3000,M,3600,M,新疆管理局,IFR-VFR,S，NS，G,N,Y,N,无,
39a5eca1-72c4-49fd-8ca6-13e73a281fdd,ZWUQ,2400,M,ZWYN,伊犁/伊宁,YIN,CIV,N435722,E0811950,684,M,4.2,2021,1′,3000,M,3600,M,新疆管理局,IFR-VFR,S，NS，G,N,N,N,,
317a80e1-ee52-467c-bf0e-a0a66fa9124a,ZWUQ,3200,M,ZWYT,于田/万方,YTW,MILEXT,N364831,E0814700,1446,M,2.3,2019,,2700,M,4800,M,新疆管理局,IFR-VFR,S，NS，G,N,N,Y,无,
a4432488-076a-4b8d-92de-ed09d27d8a72,ZWUQ,2800,M,ZWZS,昭苏/天马,ZFL,CIV,N430518,E0811328,1739,M,4.2,2021,-1′12″,4200,M,4800,M,新疆管理局,IFR-VFR,S，NS，G,N,N,N,无,
cbb60551-9db9-4708-9ef2-e3a647e47a55,ZYSH,2800,M,ZYAS,鞍山/腾鳌,AOG,MILEXT,N410622,E1225113,17,M,-8.7,2020,,0,,0,,东北管理局,IFR-VFR,,N,N,,,
19ff3a96-a08e-43ae-bb22-db3e439d3f60,ZYSH,2500,M,ZYBA,白城/长安,DBC,CIV,N453019,E1230111,146,M,-9.5,,,0,,0,,东北管理局,IFR-VFR,,N,N,,无,
a388f183-3d87-440d-bd12-0d8f87f5b031,ZYSH,2600,M,ZYBS,白山/长白山,NBS,CIV,N420401,E1273608,882,M,-8.5,1990,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS,N,N,N,,
a3e8b9bb-2752-4c28-a890-bdedb0272fca,ZYSH,3200,M,ZYCC,长春/龙嘉,CGQ,CIV,N435951,E1254113,215,M,-10.7,2024,-5′12″,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,Y,N,,
e35b3486-8392-4810-b35d-52c0b4691c56,ZYSH,800,M,ZYCH,长海,CNI,CIV,N391559,E1224001,35,M,-6.8,,,900,M,1500,M,东北管理局,IFR-VFR,,N,N,N,,
f2cebe84-3c5c-4227-8745-7a118a680bb6,ZYSH,2150,M,ZYCY,朝阳,CHG,CIV,N413218,E1202604,173,M,-7,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,N,N,,
ff775598-94b8-47a5-a5da-03ea3880adbc,ZYSH,2600,M,ZYDD,丹东/浪头,DDG,MILEXT,N400132,E1241713,10,M,-8.2,2007,,0,M,0,M,东北管理局,IFR-VFR,S，NS，G,N,N,Y,,
057f3954-1479-4ed6-9191-deedfdef1c70,ZYSH,2600,M,ZYDQ,大庆/萨尔图,DQA,CIV,N464507,E1250817,153,M,-10.1,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS,N,N,N,,
7f07054d-23e4-4967-baa9-cdf928793037,ZYSH,2500,M,ZYDU,五大连池/德都,DTU,CIV,N482628,E1260744,312,M,-11.6,2016,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,N,N,无,
5fdc3c6e-d167-482f-a652-c6680dfb6d85,ZYSH,2500,M,ZYFY,抚远/东极,FYJ,CIV,N481150,E1342148,61,M,-11.2,2012,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS,N,N,N,无,
4b705eb7-2897-4a62-8fae-07c7dcb574f8,ZYSH,3600,M,ZYHB,哈尔滨/太平,HRB,CIV,N453725,E1261501,153,M,-11.3,2024,-5′06″,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,Y,N,,
86798da9-68b1-416e-93ae-4671df474787,ZYSH,2500,M,ZYHE,黑河/瑷珲,HEK,CIV,N501019,E1271833,321,M,-12.4,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,N,N,无,
24f114a7-0402-45f0-bf9e-a61a77ee0f97,ZYSH,2300,M,ZYJD,大兴安岭/鄂伦春,JGD,CIV,N502216,E1240703,371,M,-11.2,2011,-2.3′,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,N,N,,
2a093027-5ac3-4b72-abb4-55bd2553597d,ZYSH,2500,M,ZYJM,佳木斯,JMU,MILEXT,N465033,E1302750,80,M,-11,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,Y,Y,Y,,
861e8ecf-1c6a-4362-824f-3b8a683eb39f,ZYSH,2500,M,ZYJS,建三江/湿地,JSJ,CIV,N470631,E1323927,59,M,-11.9,2021,-4′6″,3000,M,3600,M,东北管理局,IFR-VFR,,N,N,N,,
e2e66da7-dfa5-46e4-92ba-9f723e467e3d,ZYSH,2800,M,ZYJX,鸡西/兴凯湖,JXA,CIV,N451735,E1311135,227,M,-10.3,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS,N,N,N,无,
3862ba13-c569-4f3c-897a-087bf177ca4f,ZYSH,2500,M,ZYJZ,锦州/锦州湾,JNZ,CIV,N405610,E1211638,7,M,-7.3,2012,,3000,M,3600,M,东北管理局,IFR-VFR,,N,N,N,,
75564e75-ee2a-45ed-b588-fad75ba32fe6,ZYSH,2800,M,ZYLD,伊春/林都,LDS,CIV,N474507,E1290109,257,M,-11,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS,N,N,N,无,
86c6140a-f574-4670-8608-3ca1df1c317c,ZYSH,2600,M,ZYMD,牡丹江/海浪,MDG,MILEXT,N443129,E1293409,270,M,-10,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,Y,Y,无,
418c1b27-b302-4eb6-a2f8-a9d600f0f872,ZYSH,2800,M,ZYMH,漠河/古莲,OHE,CIV,N525501,E1222523,566,M,-12.6,2022,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS,N,N,N,,
66940f3e-9753-4498-b6a5-dfc1eedc4216,ZYSH,3000,M,ZYQQ,齐齐哈尔/三家子,NDG,MILEXT,N471423,E1235505,147,M,-11.4,2021,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,Y,Y,,
5d7e5480-218f-42a9-83f9-8f404916d920,ZYSH,2500,M,ZYSD,绥芬河/东宁,HSF,CIV,N442715,E1305037,427,M,-11.1,2021,-4′24″,3000,M,3600,M,东北管理局,IFR-VFR,S，NS,N,N,N,无,
8ca52c98-5020-4599-a82b-2a3868ec78da,ZYSH,2500,M,ZYSQ,松原/查干湖,YSQ,CIV,N445552,E1243307,150,M,-10.1,2017,,3000,M,3600,M,东北管理局,IFR-VFR,,N,N,N,,
01f5a042-e7e4-4cd1-84a8-e193090b509a,ZYSH,3300,M,ZYTL,大连/周水子,DLC,CIV,N385756,E1213220,33,M,-7,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,Y,N,,
1e8997bf-dd09-43b4-a0b8-b18afa644191,ZYSH,2300,M,ZYTN,通化/三源浦,TNH,MILEXT,N420252,E1254400,414,M,-9.2,,,3000,M,3600,M,东北管理局,IFR-VFR,S,N,N,N,无,
1aad95cf-f8f9-43b8-91dd-b49cb84321e4,,0,,,大连/土城子,,MA,,,13,M,-6.9,,,0,,0,M,其它,,,N,N,,,
722c3d7e-b2b6-4183-bdf3-b77f73e13b11,ZYSH,3200,M,ZYTX,沈阳/桃仙,SHE,CIV,N413824,E1232900,61,M,-8,,,3000,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,Y,N,用户电报：SHEKL8X,
2098b5d3-e7af-4858-861d-2d53f6d72cfa,ZYSH,2600,M,ZYYJ,延吉/朝阳川,YNJ,MILEXT,N425258,E1292705,190,M,-10.4,2021,-3′27″,2700,M,3600,M,东北管理局,IFR-VFR,S，NS，G,N,Y,Y,,
cdc954fc-6ca8-402b-9d5c-d9a1a99c8006,ZYSH,2500,M,ZYYK,营口/兰旗,YKH,CIV,N403233,E1222131,6,M,-8,,,3000,M,3600,M,东北管理局,IFR-VFR,,N,N,N,,
